time,accl
2022/11/17 21:22:58.898,0.441788
2022/11/17 21:22:58.999,-1.003662
2022/11/17 21:22:59.099,-0.969193
2022/11/17 21:22:59.200,-4.595901
2022/11/17 21:22:59.300,-2.495789
2022/11/17 21:22:59.400,-0.998718
2022/11/17 21:22:59.500,-1.487732
2022/11/17 21:22:59.601,0.328613
2022/11/17 21:22:59.701,-0.724457
2022/11/17 21:22:59.801,-1.410629
2022/11/17 21:22:59.902,-1.955093
2022/11/17 21:23:00.002,-2.285919
2022/11/17 21:23:00.103,-1.463303
2022/11/17 21:23:00.203,-1.653442
2022/11/17 21:23:00.303,0.199722
2022/11/17 21:23:00.404,-0.448135
2022/11/17 21:23:00.504,-1.866684
2022/11/17 21:23:00.604,-3.289505
2022/11/17 21:23:00.704,-2.063904
2022/11/17 21:23:00.805,-1.404541
2022/11/17 21:23:00.905,-1.768768
2022/11/17 21:23:01.006,0.039764
2022/11/17 21:23:01.106,-0.229050
2022/11/17 21:23:01.206,-2.407196
2022/11/17 21:23:01.307,-2.034775
2022/11/17 21:23:01.407,-1.739410
2022/11/17 21:23:01.507,-1.384430
2022/11/17 21:23:01.608,-1.777512
2022/11/17 21:23:01.708,-0.087509
2022/11/17 21:23:01.808,-0.227875
2022/11/17 21:23:01.909,-2.035339
2022/11/17 21:23:02.009,-2.243149
2022/11/17 21:23:02.109,-1.595474
2022/11/17 21:23:02.209,-1.296310
2022/11/17 21:23:02.310,-1.633575
2022/11/17 21:23:02.410,-0.400009
2022/11/17 21:23:02.511,-0.177750
2022/11/17 21:23:02.611,-1.277267
2022/11/17 21:23:02.711,-0.840698
2022/11/17 21:23:02.812,-0.526199
2022/11/17 21:23:02.912,-1.455933
2022/11/17 21:23:03.012,-1.419464
2022/11/17 21:23:03.113,-0.786987
2022/11/17 21:23:03.213,-0.086639
2022/11/17 21:23:03.313,-1.028244
2022/11/17 21:23:03.414,-1.051987
2022/11/17 21:23:03.514,-0.675552
2022/11/17 21:23:03.614,-1.658844
2022/11/17 21:23:03.715,-1.275787
2022/11/17 21:23:03.815,-1.185471
